coupling_function,coupling_parameter,alpha,window_mode,device_count,run_index,run_id,expected_packets,actual_packets,successful_packets,raw_send_packets,simultaneous_collision_count,overall_per_percent,ttu_cycle,max_convergence_cycle,mingap_convergence_cycle,aux_mean_convergence_cycle,max_converged,mingap_converged,aux_mean_converged,final_10_cycle_new_mean_abs_dev,final_10_cycle_new_max_abs_dev,final_10_cycle_min_gap_median,epsilon_tolerance_rad,minimum_collision_free_gap_rad,carrier_sense_duration_ms,airtime_ms,occupied_time_ms
PCO_D,0.3,0.3,fixed_r_025,10,45,pco_d_0045,1800,1617,1617,1617,0,10.166666666666666,,2.0,3.0,2.0,True,True,True,0.06981317007977317,0.0715828031347809,0.6979104966657386,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.3,0.3,fixed_r_025,10,46,pco_d_0046,1800,1617,1617,1617,0,10.166666666666666,,2.0,3.0,1.0,True,True,True,0.06981317007977318,0.07158280313478108,0.6979104966657386,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.3,0.3,fixed_r_025,10,47,pco_d_0047,1800,1617,1617,1617,0,10.166666666666666,,4.0,1.0,2.0,True,True,True,0.06981317007977317,0.07158280313478063,0.6979104966657386,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.3,0.3,fixed_r_025,10,48,pco_d_0048,1800,1619,1619,1619,0,10.055555555555555,,2.0,1.0,1.0,True,True,True,0.06981317007977321,0.07158280313478124,0.6979104966657388,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.3,0.3,fixed_r_025,10,49,pco_d_0049,1800,1616,1616,1616,0,10.222222222222221,,2.0,3.0,2.0,True,True,True,0.0698131700797732,0.07158280313478124,0.6979104966657388,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,0,pco_d_0000,1800,1226,1226,1226,0,31.88888888888889,,,,2.0,False,False,True,0.2991993003418851,0.45341509540435193,0.023579626810340988,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,1,pco_d_0001,1800,1294,1294,1294,0,28.11111111111111,,2.0,,2.0,True,False,True,0.2695561508559364,0.42725122556364353,0.010288666933921387,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,2,pco_d_0002,1800,1292,1292,1292,0,28.22222222222222,,2.0,,2.0,True,False,True,0.26953479003013575,0.4254803866121488,0.010288666933921387,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,3,pco_d_0003,1800,1225,1225,1225,0,31.944444444444443,,,,2.0,False,False,True,0.2991993003418851,0.45342180841375157,0.01888406189608549,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,4,pco_d_0004,1800,1226,1226,1226,0,31.88888888888889,,,,2.0,False,False,True,0.299199300341885,0.4590967803010065,0.02357962681034076,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,5,pco_d_0005,1800,1293,1293,1293,0,28.166666666666668,,2.0,,2.0,True,False,True,0.2695347900301357,0.4254803866121484,0.010288666933921387,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,6,pco_d_0006,1800,1293,1293,1293,0,28.166666666666668,,2.0,,2.0,True,False,True,0.26952484061471704,0.4269685601205119,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,7,pco_d_0007,1800,1293,1293,1293,0,28.166666666666668,,3.0,,2.0,True,False,True,0.2695561508559364,0.42554381168240757,0.010288666933921387,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,8,pco_d_0008,1800,1289,1289,1289,0,28.38888888888889,,5.0,,2.0,True,False,True,0.2695347900301357,0.4266618355387326,0.010288666933921387,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,9,pco_d_0009,1800,1294,1294,1294,0,28.11111111111111,,2.0,,2.0,True,False,True,0.2693178358641712,0.4261549059547983,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,10,pco_d_0010,1800,1292,1292,1292,0,28.22222222222222,,4.0,,2.0,True,False,True,0.2696884761185768,0.4271151520991573,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,11,pco_d_0011,1800,1293,1293,1293,0,28.166666666666668,,3.0,,2.0,True,False,True,0.269279333392673,0.42487620002068993,0.010288666933921387,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,12,pco_d_0012,1800,1294,1294,1294,0,28.11111111111111,,2.0,,2.0,True,False,True,0.26953479003013575,0.4254803866121485,0.010288666933921387,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,13,pco_d_0013,1800,1226,1226,1226,0,31.88888888888889,,,,2.0,False,False,True,0.299199300341885,0.4545491615797971,0.02357962681034076,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,14,pco_d_0014,1800,1294,1294,1294,0,28.11111111111111,,3.0,,1.0,True,False,True,0.2695347900301357,0.4266618355387327,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,15,pco_d_0015,1800,1345,1345,1345,0,25.27777777777778,,,1.0,2.0,False,True,True,0.24113583638618633,0.41989410397162097,0.6222280297602567,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,16,pco_d_0016,1800,1294,1294,1294,0,28.11111111111111,,2.0,,2.0,True,False,True,0.26955300118892667,0.4261359490804324,0.010288666933921387,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,17,pco_d_0017,1800,1293,1293,1293,0,28.166666666666668,,2.0,,2.0,True,False,True,0.2696884761185768,0.42693570938795966,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,18,pco_d_0018,1800,1294,1294,1294,0,28.11111111111111,,2.0,,2.0,True,False,True,0.26952484061471704,0.42747026969557905,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,19,pco_d_0019,1800,1294,1294,1294,0,28.11111111111111,,2.0,,2.0,True,False,True,0.2694149162548391,0.4266052789012013,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,20,pco_d_0020,1800,1291,1291,1291,0,28.27777777777778,,7.0,,2.0,True,False,True,0.26927933339267307,0.4253211567172886,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,21,pco_d_0021,1800,1345,1345,1345,0,25.27777777777778,,,1.0,1.0,False,True,True,0.24113583638618633,0.41989410397157717,0.6222280297601834,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,22,pco_d_0022,1800,1294,1294,1294,0,28.11111111111111,,2.0,,2.0,True,False,True,0.26955300118892667,0.42656406830477894,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,23,pco_d_0023,1800,1345,1345,1345,0,25.27777777777778,,,1.0,2.0,False,True,True,0.24113583638618633,0.4198941039715919,0.6222280297601837,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,24,pco_d_0024,1800,1227,1227,1227,0,31.833333333333332,,,,2.0,False,False,True,0.2842393353247908,0.3770542464418106,0.02357962681034076,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,25,pco_d_0025,1800,1290,1290,1290,0,28.333333333333332,,5.0,,2.0,True,False,True,0.26927933339267307,0.4242934821875699,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,26,pco_d_0026,1800,1344,1344,1344,0,25.333333333333332,,,2.0,2.0,False,True,True,0.24113583638618633,0.41989410397159166,0.6222280297601834,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,27,pco_d_0027,1800,1291,1291,1291,0,28.27777777777778,,5.0,,2.0,True,False,True,0.2693922602388654,0.42542857900524494,0.01028866693392172,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,28,pco_d_0028,1800,1225,1225,1225,0,31.944444444444443,,,,2.0,False,False,True,0.299199300341885,0.4513445548630754,0.018884061896085325,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,29,pco_d_0029,1800,1294,1294,1294,0,28.11111111111111,,2.0,,2.0,True,False,True,0.2693768896676115,0.4246837072873236,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,30,pco_d_0030,1800,1293,1293,1293,0,28.166666666666668,,2.0,,2.0,True,False,True,0.26931783586417113,0.4261497251941065,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,31,pco_d_0031,1800,1292,1292,1292,0,28.22222222222222,,2.0,,2.0,True,False,True,0.2693178358641712,0.42673762378791824,0.01028866693392122,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,32,pco_d_0032,1800,1293,1293,1293,0,28.166666666666668,,2.0,,2.0,True,False,True,0.26927933339267307,0.4253211567172886,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,33,pco_d_0033,1800,1293,1293,1293,0,28.166666666666668,,2.0,,2.0,True,False,True,0.26952484061471704,0.4262888207689951,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,34,pco_d_0034,1800,1291,1291,1291,0,28.27777777777778,,5.0,,2.0,True,False,True,0.26927933339267307,0.42532115671728865,0.010288666933921276,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,35,pco_d_0035,1800,1295,1295,1295,0,28.055555555555557,,2.0,,1.0,True,False,True,0.26931783586417113,0.425475166603281,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,36,pco_d_0036,1800,1345,1345,1345,0,25.27777777777778,,,1.0,1.0,False,True,True,0.24113583638618635,0.41989410397162114,0.6222280297602563,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,37,pco_d_0037,1800,1345,1345,1345,0,25.27777777777778,,,1.0,1.0,False,True,True,0.2411358363861827,0.4198941039716065,0.6222280297602567,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,38,pco_d_0038,1800,1294,1294,1294,0,28.11111111111111,,2.0,,2.0,True,False,True,0.2693922602388654,0.42542857900524494,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,39,pco_d_0039,1800,1295,1295,1295,0,28.055555555555557,,2.0,,1.0,True,False,True,0.2694841806595146,0.42952225405992117,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,40,pco_d_0040,1800,1294,1294,1294,0,28.11111111111111,,2.0,,2.0,True,False,True,0.26952484061471704,0.4262888207689949,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,41,pco_d_0041,1800,1293,1293,1293,0,28.166666666666668,,2.0,,2.0,True,False,True,0.26939226023886553,0.4252491362940474,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,42,pco_d_0042,1800,1294,1294,1294,0,28.11111111111111,,2.0,,1.0,True,False,True,0.2695561508559364,0.42672526060899163,0.010288666933921387,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,43,pco_d_0043,1800,1292,1292,1292,0,28.22222222222222,,2.0,,2.0,True,False,True,0.26931783586417113,0.4254751666032811,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,44,pco_d_0044,1800,1294,1294,1294,0,28.11111111111111,,2.0,,2.0,True,False,True,0.26966678168318436,0.42802119649719633,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,45,pco_d_0045,1800,1293,1293,1293,0,28.166666666666668,,6.0,,2.0,True,False,True,0.2696884761185768,0.42608747756943854,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,46,pco_d_0046,1800,1293,1293,1293,0,28.166666666666668,,4.0,,2.0,True,False,True,0.26927933339267307,0.4242934821875698,0.010288666933921498,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,47,pco_d_0047,1800,1294,1294,1294,0,28.11111111111111,,3.0,,2.0,True,False,True,0.2693801533397425,0.4283997951584899,0.010288666933921276,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,48,pco_d_0048,1800,1295,1295,1295,0,28.055555555555557,,2.0,,2.0,True,False,True,0.26990293919124536,0.43074079252325603,0.010288666933921387,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.5,0.5,fixed_r_025,10,49,pco_d_0049,1800,1293,1293,1293,0,28.166666666666668,,2.0,,2.0,True,False,True,0.269294703963927,0.42504471211178896,0.010288666933921387,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,0,pco_d_0000,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5588985042317234,0.8381945992308314,0.004550874415434336,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,1,pco_d_0001,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5414824624183682,0.7856063154959146,0.004162790553104756,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,2,pco_d_0002,1800,930,930,930,0,48.333333333333336,,,,,False,False,False,0.6144602257243671,0.7575139412029596,7.255818072132714e-05,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,3,pco_d_0003,1800,979,979,979,0,45.611111111111114,,,,,False,False,False,0.5589172743530051,0.8364874453172482,0.0003729131354504034,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,4,pco_d_0004,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5418229486424727,0.785533376198204,0.004183165036270919,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,5,pco_d_0005,1800,979,979,979,0,45.611111111111114,,,,,False,False,False,0.5588723319995129,0.8363574900031268,0.00040731557079976,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,6,pco_d_0006,1800,999,999,999,0,44.5,,,,,False,False,False,0.5026548245743669,0.7551632750768972,2.1722731435858122e-05,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,7,pco_d_0007,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5413225942661943,0.7866222826695606,0.004188270073675282,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,8,pco_d_0008,1800,930,930,930,0,48.333333333333336,,,,,False,False,False,0.6136137527085865,0.7605857807205381,0.00904574083723897,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,9,pco_d_0009,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.541723203318713,0.7854184054736395,0.00040914721577145485,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,10,pco_d_0010,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.542072940584992,0.7860043429088351,0.0004073155707995657,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,11,pco_d_0011,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5419518542844673,0.7862728174963796,0.004162790553104756,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,12,pco_d_0012,1800,1000,1000,1000,0,44.44444444444444,,,,,False,False,False,0.5026548245743668,0.7551260356002307,2.1722731435858122e-05,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,13,pco_d_0013,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5417479471870374,0.7863657326388382,0.0004095573992755064,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,14,pco_d_0014,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5588753668775182,0.8362821121757691,0.0003729131354504034,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,15,pco_d_0015,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5586605727454831,0.8372448572893576,0.0041831650362711414,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,16,pco_d_0016,1800,931,931,931,0,48.27777777777778,,,,,False,False,False,0.6212398624706827,0.781082781460087,0.009035196386902644,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,17,pco_d_0017,1800,979,979,979,0,45.611111111111114,,,,,False,False,False,0.5588675391637534,0.8371143684224318,0.00040914721577145485,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,18,pco_d_0018,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.54176015938624,0.7864070729346513,0.0004088129136815555,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,19,pco_d_0019,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5417470325262206,0.785069381017184,0.0004090596689021453,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,20,pco_d_0020,1800,930,930,930,0,48.333333333333336,,,,,False,False,False,0.6142089952303343,0.7585455453682026,7.925157791899284e-05,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,21,pco_d_0021,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5588884725274395,0.8370400278546534,0.0004056352585584122,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,22,pco_d_0022,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5413451398803499,0.78612806401756,0.0045497146714739145,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,23,pco_d_0023,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5590358026865502,0.8369017070110875,0.0004090596689018122,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,24,pco_d_0024,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.541737285849839,0.7846767919923339,0.0004056352585584122,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,25,pco_d_0025,1800,929,929,929,0,48.388888888888886,,,,,False,False,False,0.6208051124426632,0.7813056469946498,0.0008061546838158407,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,26,pco_d_0026,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5588168335632424,0.8369385857643108,0.004182582899473708,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,27,pco_d_0027,1800,930,930,930,0,48.333333333333336,,,,,False,False,False,0.613683844934209,0.7579155790078036,7.958702883825719e-05,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,28,pco_d_0028,1800,979,979,979,0,45.611111111111114,,,,,False,False,False,0.5590208268254939,0.8360915307070572,0.00040731557079942693,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,29,pco_d_0029,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5417897301047003,0.784276935598459,0.00040905966890197876,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,30,pco_d_0030,1800,979,979,979,0,45.611111111111114,,,,,False,False,False,0.5587375071610184,0.8360364154729659,0.0041882700736748935,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,31,pco_d_0031,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5417565355469105,0.7850955298016071,0.0003729131354504034,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,32,pco_d_0032,1800,979,979,979,0,45.611111111111114,,,,,False,False,False,0.5592139195096787,0.8369087630273342,0.00040731557079976,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,33,pco_d_0033,1800,930,930,930,0,48.333333333333336,,,,,False,False,False,0.6212254980690458,0.780708041546925,0.0008842596887914667,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,34,pco_d_0034,1800,979,979,979,0,45.611111111111114,,,,,False,False,False,0.5420206942006021,0.7837016231112964,3.66509436555279e-05,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,35,pco_d_0035,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.559037074727516,0.8374235972865396,0.00040955739927539536,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,36,pco_d_0036,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5589184422750288,0.8373256712666084,0.0004088129136816665,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,37,pco_d_0037,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5417775616323824,0.7852167688677958,0.0004056352585584122,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,38,pco_d_0038,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.541500782304609,0.7860247329562939,0.004183874060730286,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,39,pco_d_0039,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5588871491819658,0.8376553606730663,0.004162790553104867,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,40,pco_d_0040,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5417804377626808,0.7852537427551816,0.0004095573992755064,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,41,pco_d_0041,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5414219083537033,0.784933270426573,0.004183165036270642,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,42,pco_d_0042,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5589262952343368,0.8374283225142761,0.004550874415434336,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,43,pco_d_0043,1800,930,930,930,0,48.333333333333336,,,,,False,False,False,0.613726897936487,0.7600843748488297,0.0008061546838159517,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,44,pco_d_0044,1800,979,979,979,0,45.611111111111114,,,,,False,False,False,0.5590677566506905,0.8359887577798325,0.00040881291368169426,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,45,pco_d_0045,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5589111404060609,0.835791185157019,0.000407315570799649,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,46,pco_d_0046,1800,931,931,931,0,48.27777777777778,,,,,False,False,False,0.6137171244640838,0.7588195974594412,0.0008854256865076238,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,47,pco_d_0047,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5419041919600134,0.784928611234139,0.0004073155707993159,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,48,pco_d_0048,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5587999651945993,0.8383305971504615,0.00418827007367506,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.7,0.7,fixed_r_025,10,49,pco_d_0049,1800,980,980,980,0,45.55555555555556,,,,,False,False,False,0.5415591539026392,0.7853975082779504,0.00040914721577145485,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.9,0.9,fixed_r_025,10,0,pco_d_0000,1800,784,784,784,0,56.44444444444444,,,,,False,False,False,0.8346409074263794,1.1234195500136186,2.768162854493994e-08,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.9,0.9,fixed_r_025,10,1,pco_d_0001,1800,784,784,784,0,56.44444444444444,,,,,False,False,False,0.8346328137564614,1.1233694856069805,2.767928819480403e-08,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.9,0.9,fixed_r_025,10,2,pco_d_0002,1800,767,767,767,0,57.388888888888886,,,,,False,False,False,0.8770839826820124,1.1183568258437702,5.623600316195798e-06,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.9,0.9,fixed_r_025,10,3,pco_d_0003,1800,766,766,766,0,57.44444444444444,,,,,False,False,False,0.8771161754627201,1.1179463539487144,5.565098222332088e-06,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.9,0.9,fixed_r_025,10,4,pco_d_0004,1800,784,784,784,0,56.44444444444444,,,,,False,False,False,0.8345813272532911,1.123384807452771,2.7404965805555292e-06,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.9,0.9,fixed_r_025,10,5,pco_d_0005,1800,766,766,766,0,57.44444444444444,,,,,False,False,False,0.8991993740965162,1.1586165016325278,0.0005048881999005772,0.5962189936206396,0.03209953709731907,5,20.544,25.544
PCO_D,0.9,0.9,fixed_r_025,10,6,pco_d_0006,1800,783,783,783,0,56.5,,,,,False,False,False,0.8616181972383836,1.1750933416507723,2.7681774712740026e-08,0.5962189936206396,0.03209953709731907,5,20.544,25.544
