time,oscillator_id,send_count,cycle_index,phase_ms,selected_run_index,selection
713814.3220139554,4,143,143,2149.322013955447,3,"KURAMOTO N=5 K=10, PER=0"
716511.8513506695,2,144,143,4846.851350669516,3,"KURAMOTO N=5 K=10, PER=0"
716881.1486493305,3,144,144,216.14864933048375,3,"KURAMOTO N=5 K=10, PER=0"
717526.0077314039,0,144,144,861.0077314039227,3,"KURAMOTO N=5 K=10, PER=0"
718169.7958325595,1,144,144,1504.7958325594664,3,"KURAMOTO N=5 K=10, PER=0"
718817.9432274103,4,144,144,2152.9432274103165,3,"KURAMOTO N=5 K=10, PER=0"
721509.6133819537,2,145,144,4844.613381953677,3,"KURAMOTO N=5 K=10, PER=0"
721883.3866180463,3,145,145,218.38661804632284,3,"KURAMOTO N=5 K=10, PER=0"
722529.6303868474,0,145,145,864.6303868474206,3,"KURAMOTO N=5 K=10, PER=0"
723173.4138466951,1,145,145,1508.4138466950972,3,"KURAMOTO N=5 K=10, PER=0"
723817.9432274103,4,145,145,2152.9432274103165,3,"KURAMOTO N=5 K=10, PER=0"
726507.3503000145,2,146,145,4842.350300014485,3,"KURAMOTO N=5 K=10, PER=0"
726885.6496999855,3,146,146,220.64969998551533,3,"KURAMOTO N=5 K=10, PER=0"
727529.6303868474,0,146,146,864.6303868474206,3,"KURAMOTO N=5 K=10, PER=0"
728177.0318407024,1,146,146,1512.0318407024024,3,"KURAMOTO N=5 K=10, PER=0"
728821.5644547264,4,146,146,2156.564454726409,3,"KURAMOTO N=5 K=10, PER=0"
731505.0618958537,2,147,146,4840.061895853723,3,"KURAMOTO N=5 K=10, PER=0"
731887.9381041463,3,147,147,222.9381041462766,3,"KURAMOTO N=5 K=10, PER=0"
732533.2492360749,0,147,147,868.2492360748583,3,"KURAMOTO N=5 K=10, PER=0"
733177.0318407024,1,147,147,1512.0318407024024,3,"KURAMOTO N=5 K=10, PER=0"
733825.1856960508,4,147,147,2160.1856960507575,3,"KURAMOTO N=5 K=10, PER=0"
736502.7479614153,2,148,147,4837.747961415327,3,"KURAMOTO N=5 K=10, PER=0"
736890.2520385847,3,148,148,225.25203858467285,3,"KURAMOTO N=5 K=10, PER=0"
737536.873848597,0,148,148,871.8738485970534,3,"KURAMOTO N=5 K=10, PER=0"
738180.6498310008,1,148,148,1515.649831000832,3,"KURAMOTO N=5 K=10, PER=0"
738825.1856960508,4,148,148,2160.1856960507575,3,"KURAMOTO N=5 K=10, PER=0"
741500.4082897041,2,149,148,4835.408289704123,3,"KURAMOTO N=5 K=10, PER=0"
741892.5917102959,3,149,149,227.59171029587742,3,"KURAMOTO N=5 K=10, PER=0"
742536.873848597,0,149,149,871.8738485970534,3,"KURAMOTO N=5 K=10, PER=0"
743184.26779258,1,149,149,1519.2677925799508,3,"KURAMOTO N=5 K=10, PER=0"
743828.8069514602,4,149,149,2163.8069514601957,3,"KURAMOTO N=5 K=10, PER=0"
746498.0426749086,2,150,149,4833.042674908647,3,"KURAMOTO N=5 K=10, PER=0"
746894.9573250914,3,150,150,229.9573250913527,3,"KURAMOTO N=5 K=10, PER=0"
747540.4940045552,0,150,150,875.494004555163,3,"KURAMOTO N=5 K=10, PER=0"
748184.26779258,1,150,150,1519.2677925799508,3,"KURAMOTO N=5 K=10, PER=0"
748832.42822114,4,150,150,2167.428221140057,3,"KURAMOTO N=5 K=10, PER=0"
751495.6509125279,2,151,150,4830.650912527926,3,"KURAMOTO N=5 K=10, PER=0"
751897.3490874721,3,151,151,232.34908747207373,3,"KURAMOTO N=5 K=10, PER=0"
752544.1195931126,0,151,151,879.1195931126131,3,"KURAMOTO N=5 K=10, PER=0"
753187.8857446423,1,151,151,1522.88574464235,3,"KURAMOTO N=5 K=10, PER=0"
753832.42822114,4,151,151,2167.428221140057,3,"KURAMOTO N=5 K=10, PER=0"
756493.2327995026,2,152,151,4828.232799502555,3,"KURAMOTO N=5 K=10, PER=0"
756899.7672004974,3,152,152,234.76720049744472,3,"KURAMOTO N=5 K=10, PER=0"
757544.1195931126,0,152,152,879.1195931126131,3,"KURAMOTO N=5 K=10, PER=0"
758191.5036635863,1,152,152,1526.5036635863362,3,"KURAMOTO N=5 K=10, PER=0"
758836.0495051934,4,152,152,2171.0495051933685,3,"KURAMOTO N=5 K=10, PER=0"
761490.7881343495,2,153,152,4825.78813434951,3,"KURAMOTO N=5 K=10, PER=0"
761902.2118656505,3,153,153,237.21186565048993,3,"KURAMOTO N=5 K=10, PER=0"
762547.7400535343,0,153,153,882.7400535342749,3,"KURAMOTO N=5 K=10, PER=0"
763191.5036635863,1,153,153,1526.5036635863362,3,"KURAMOTO N=5 K=10, PER=0"
763839.6708038258,4,153,153,2174.6708038258366,3,"KURAMOTO N=5 K=10, PER=0"
766488.3167173013,2,154,153,4823.3167173012625,3,"KURAMOTO N=5 K=10, PER=0"
766904.6832826987,3,154,154,239.68328269873746,3,"KURAMOTO N=5 K=10, PER=0"
767551.3656053506,0,154,154,886.3656053505838,3,"KURAMOTO N=5 K=10, PER=0"
768195.1215715082,1,154,154,1530.1215715082362,3,"KURAMOTO N=5 K=10, PER=0"
768839.6708038258,4,154,154,2174.6708038258366,3,"KURAMOTO N=5 K=10, PER=0"
771485.8183504494,2,155,154,4820.818350449437,3,"KURAMOTO N=5 K=10, PER=0"
771907.1816495506,3,155,155,242.18164955056272,3,"KURAMOTO N=5 K=10, PER=0"
772551.3656053506,0,155,155,886.3656053505838,3,"KURAMOTO N=5 K=10, PER=0"
773198.7394462791,1,155,155,1533.7394462791272,3,"KURAMOTO N=5 K=10, PER=0"
773843.2921171483,4,155,155,2178.2921171482885,3,"KURAMOTO N=5 K=10, PER=0"
776483.2928378923,2,156,155,4818.29283789231,3,"KURAMOTO N=5 K=10, PER=0"
776909.7071621077,3,156,156,244.70716210769024,3,"KURAMOTO N=5 K=10, PER=0"
777554.9853357646,0,156,156,889.9853357645916,3,"KURAMOTO N=5 K=10, PER=0"
778198.7394462791,1,156,156,1533.7394462791272,3,"KURAMOTO N=5 K=10, PER=0"
778846.913445368,4,156,156,2181.9134453679435,3,"KURAMOTO N=5 K=10, PER=0"
781480.7399858868,2,157,156,4815.739985886845,3,"KURAMOTO N=5 K=10, PER=0"
781912.2600141132,3,157,157,247.2600141131552,3,"KURAMOTO N=5 K=10, PER=0"
782558.6098056387,0,157,157,893.6098056386691,3,"KURAMOTO N=5 K=10, PER=0"
783202.3573130022,1,157,157,1537.3573130022269,3,"KURAMOTO N=5 K=10, PER=0"
783846.913445368,4,157,157,2181.9134453679435,3,"KURAMOTO N=5 K=10, PER=0"
786478.1596030049,2,158,157,4813.159603004926,3,"KURAMOTO N=5 K=10, PER=0"
786914.8403969951,3,158,158,249.84039699507412,3,"KURAMOTO N=5 K=10, PER=0"
787558.6098056387,0,158,158,893.6098056386691,3,"KURAMOTO N=5 K=10, PER=0"
788205.9751510876,1,158,158,1540.975151087623,3,"KURAMOTO N=5 K=10, PER=0"
788850.5347885841,4,158,158,2185.534788584104,3,"KURAMOTO N=5 K=10, PER=0"
791475.5515002941,2,159,158,4810.551500294125,3,"KURAMOTO N=5 K=10, PER=0"
791917.4484997059,3,159,159,252.4484997058753,3,"KURAMOTO N=5 K=10, PER=0"
792562.2277387084,0,159,159,897.2277387083741,3,"KURAMOTO N=5 K=10, PER=0"
793205.9751510876,1,159,159,1540.975151087623,3,"KURAMOTO N=5 K=10, PER=0"
793854.1561469857,4,159,159,2189.1561469857115,3,"KURAMOTO N=5 K=10, PER=0"
796472.9154914425,2,160,159,4807.915491442545,3,"KURAMOTO N=5 K=10, PER=0"
796920.0845085575,3,160,160,255.08450855745468,3,"KURAMOTO N=5 K=10, PER=0"
797565.8500483624,0,160,160,900.8500483623939,3,"KURAMOTO N=5 K=10, PER=0"
798209.5929887611,1,160,160,1544.592988761142,3,"KURAMOTO N=5 K=10, PER=0"
798854.1561469857,4,160,160,2189.1561469857115,3,"KURAMOTO N=5 K=10, PER=0"
801470.2513929484,2,161,160,4805.251392948441,3,"KURAMOTO N=5 K=10, PER=0"
801922.7486070516,3,161,161,257.7486070515588,3,"KURAMOTO N=5 K=10, PER=0"
802565.8500483624,0,161,161,900.8500483623939,3,"KURAMOTO N=5 K=10, PER=0"
803213.2108070396,1,161,161,1548.2108070396353,3,"KURAMOTO N=5 K=10, PER=0"
803857.7775206403,4,161,161,2192.7775206402875,3,"KURAMOTO N=5 K=10, PER=0"
806467.5590242941,2,162,161,4802.55902429414,3,"KURAMOTO N=5 K=10, PER=0"
806925.4409757059,3,162,162,260.4409757058602,3,"KURAMOTO N=5 K=10, PER=0"
807569.4650832734,0,162,162,904.4650832733605,3,"KURAMOTO N=5 K=10, PER=0"
808213.2108070396,1,162,162,1548.2108070396353,3,"KURAMOTO N=5 K=10, PER=0"
808861.3989096979,4,162,162,2196.398909697891,3,"KURAMOTO N=5 K=10, PER=0"
811464.8382081243,2,163,162,4799.838208124274,3,"KURAMOTO N=5 K=10, PER=0"
811928.1617918757,3,163,163,263.1617918757256,3,"KURAMOTO N=5 K=10, PER=0"
812573.0841207528,0,163,163,908.0841207527556,3,"KURAMOTO N=5 K=10, PER=0"
813216.8286373896,1,163,163,1551.8286373895826,3,"KURAMOTO N=5 K=10, PER=0"
813861.3989096979,4,163,163,2196.398909697891,3,"KURAMOTO N=5 K=10, PER=0"
816462.0887704283,2,164,163,4797.088770428323,3,"KURAMOTO N=5 K=10, PER=0"
816930.9112295717,3,164,164,265.9112295716768,3,"KURAMOTO N=5 K=10, PER=0"
817576.7070500837,0,164,164,911.7070500836708,3,"KURAMOTO N=5 K=10, PER=0"
818220.4464625042,1,164,164,1555.4464625042165,3,"KURAMOTO N=5 K=10, PER=0"
818865.0203141728,4,164,164,2200.0203141728416,3,"KURAMOTO N=5 K=10, PER=0"
821459.310540728,2,165,164,4794.310540728038,3,"KURAMOTO N=5 K=10, PER=0"
821933.689459272,3,165,165,268.6894592719618,3,"KURAMOTO N=5 K=10, PER=0"
822576.7070500837,0,165,165,911.7070500836708,3,"KURAMOTO N=5 K=10, PER=0"
823224.0642654818,1,165,165,1559.0642654817784,3,"KURAMOTO N=5 K=10, PER=0"
823868.6417341547,4,165,165,2203.641734154662,3,"KURAMOTO N=5 K=10, PER=0"
826456.5033522687,2,166,165,4791.503352268715,3,"KURAMOTO N=5 K=10, PER=0"
826936.4966477313,3,166,166,271.4966477312846,3,"KURAMOTO N=5 K=10, PER=0"
827580.3217210063,0,166,166,915.3217210063012,3,"KURAMOTO N=5 K=10, PER=0"
828224.0642654818,1,166,166,1559.0642654817784,3,"KURAMOTO N=5 K=10, PER=0"
828872.2631698062,4,166,166,2207.263169806218,3,"KURAMOTO N=5 K=10, PER=0"
831453.6670422152,2,167,166,4788.667042215238,3,"KURAMOTO N=5 K=10, PER=0"
831939.3329577848,3,167,167,274.3329577847617,3,"KURAMOTO N=5 K=10, PER=0"
832583.9398954771,0,167,167,918.9398954771459,3,"KURAMOTO N=5 K=10, PER=0"
833227.6820820431,1,167,167,1562.6820820431458,3,"KURAMOTO N=5 K=10, PER=0"
833872.2631698062,4,167,167,2207.263169806218,3,"KURAMOTO N=5 K=10, PER=0"
836450.801451852,2,168,167,4785.801451851963,3,"KURAMOTO N=5 K=10, PER=0"
836942.198548148,3,168,168,277.19854814803693,3,"KURAMOTO N=5 K=10, PER=0"
837587.5614587932,0,168,168,922.5614587932359,3,"KURAMOTO N=5 K=10, PER=0"
838231.2998970522,1,168,168,1566.2998970522312,3,"KURAMOTO N=5 K=10, PER=0"
838875.8846211366,4,168,168,2210.884621136589,3,"KURAMOTO N=5 K=10, PER=0"
841447.9064267877,2,169,168,4782.906426787726,3,"KURAMOTO N=5 K=10, PER=0"
841945.0935732123,3,169,169,280.09357321227435,3,"KURAMOTO N=5 K=10, PER=0"
842591.1862954086,0,169,169,926.1862954086391,3,"KURAMOTO N=5 K=10, PER=0"
843234.9176958048,1,169,169,1569.9176958048483,3,"KURAMOTO N=5 K=10, PER=0"
843879.5060882203,4,169,169,2214.5060882202815,3,"KURAMOTO N=5 K=10, PER=0"
846444.9818171641,2,170,169,4779.981817164109,3,"KURAMOTO N=5 K=10, PER=0"
846948.0181828359,3,170,170,283.0181828358909,3,"KURAMOTO N=5 K=10, PER=0"
847591.1862954086,0,170,170,926.1862954086391,3,"KURAMOTO N=5 K=10, PER=0"
848238.5354640337,1,170,170,1573.5354640337173,3,"KURAMOTO N=5 K=10, PER=0"
848883.1275711958,4,170,170,2218.1275711958297,3,"KURAMOTO N=5 K=10, PER=0"
851442.0274778686,2,171,170,4777.0274778686,3,"KURAMOTO N=5 K=10, PER=0"
851950.9725221314,3,171,171,285.9725221314002,3,"KURAMOTO N=5 K=10, PER=0"
852594.8016197055,0,171,171,929.8016197055113,3,"KURAMOTO N=5 K=10, PER=0"
853238.5354640337,1,171,171,1573.5354640337173,3,"KURAMOTO N=5 K=10, PER=0"
853886.7490702643,4,171,171,2221.7490702642826,3,"KURAMOTO N=5 K=10, PER=0"
856439.0432687514,2,172,171,4774.043268751353,3,"KURAMOTO N=5 K=10, PER=0"
856953.9567312486,3,172,172,288.956731248647,3,"KURAMOTO N=5 K=10, PER=0"
857598.419811628,0,172,172,933.419811627944,3,"KURAMOTO N=5 K=10, PER=0"
858242.1532428622,1,172,172,1577.1532428622013,3,"KURAMOTO N=5 K=10, PER=0"
858886.7490702643,4,172,172,2221.7490702642826,3,"KURAMOTO N=5 K=10, PER=0"
861436.0290548464,2,173,172,4771.029054846382,3,"KURAMOTO N=5 K=10, PER=0"
861956.9709451536,3,173,173,291.97094515361823,3,"KURAMOTO N=5 K=10, PER=0"
862602.0407516838,0,173,173,937.0407516837586,3,"KURAMOTO N=5 K=10, PER=0"
863245.771019899,1,173,173,1580.7710198990535,3,"KURAMOTO N=5 K=10, PER=0"
863890.3705854494,4,173,173,2225.370585449389,3,"KURAMOTO N=5 K=10, PER=0"
866432.9847065964,2,174,173,4767.984706596355,3,"KURAMOTO N=5 K=10, PER=0"
866960.0152934036,3,174,174,295.01529340364505,3,"KURAMOTO N=5 K=10, PER=0"
867605.6643195711,0,174,174,940.6643195711076,3,"KURAMOTO N=5 K=10, PER=0"
868249.3887832176,1,174,174,1584.3887832176406,3,"KURAMOTO N=5 K=10, PER=0"
868893.9921168287,4,174,174,2228.992116828682,3,"KURAMOTO N=5 K=10, PER=0"
871429.9101000812,2,175,174,4764.910100081237,3,"KURAMOTO N=5 K=10, PER=0"
871963.0898999188,3,175,175,298.08989991876297,3,"KURAMOTO N=5 K=10, PER=0"
872605.6643195711,0,175,175,940.6643195711076,3,"KURAMOTO N=5 K=10, PER=0"
873253.0065213612,1,175,175,1588.0065213611815,3,"KURAMOTO N=5 K=10, PER=0"
873897.6136645316,4,175,175,2232.6136645316146,3,"KURAMOTO N=5 K=10, PER=0"
876426.8051172505,2,176,175,4761.805117250537,3,"KURAMOTO N=5 K=10, PER=0"
876966.1948827495,3,176,176,301.19488274946343,3,"KURAMOTO N=5 K=10, PER=0"
877609.277066057,0,176,176,944.2770660569659,3,"KURAMOTO N=5 K=10, PER=0"
878253.0065213612,1,176,176,1588.0065213611815,3,"KURAMOTO N=5 K=10, PER=0"
878901.2352287379,4,176,176,2236.2352287379326,3,"KURAMOTO N=5 K=10, PER=0"
881423.6696461595,2,177,176,4758.669646159513,3,"KURAMOTO N=5 K=10, PER=0"
881969.3303538405,3,177,177,304.3303538404871,3,"KURAMOTO N=5 K=10, PER=0"
882612.892017374,0,177,177,947.892017374048,3,"KURAMOTO N=5 K=10, PER=0"
883256.624281154,1,177,177,1591.6242811540142,3,"KURAMOTO N=5 K=10, PER=0"
883901.2352287379,4,177,177,2236.2352287379326,3,"KURAMOTO N=5 K=10, PER=0"
886420.5035812082,2,178,177,4755.503581208177,3,"KURAMOTO N=5 K=10, PER=0"
886972.4964187918,3,178,178,307.4964187918231,3,"KURAMOTO N=5 K=10, PER=0"
887616.5090493578,0,178,178,951.5090493578464,3,"KURAMOTO N=5 K=10, PER=0"
888260.2420531275,1,178,178,1595.2420531274984,3,"KURAMOTO N=5 K=10, PER=0"
888904.8568094252,4,178,178,2239.8568094251677,3,"KURAMOTO N=5 K=10, PER=0"
891417.3068233837,2,179,178,4752.3068233836675,3,"KURAMOTO N=5 K=10, PER=0"
891975.6931766163,3,179,179,310.6931766163325,3,"KURAMOTO N=5 K=10, PER=0"
892620.1280370794,0,179,179,955.1280370793538,3,"KURAMOTO N=5 K=10, PER=0"
893263.8598283103,1,179,179,1598.8598283103202,3,"KURAMOTO N=5 K=10, PER=0"
893908.478406612,4,179,179,2243.4784066119464,3,"KURAMOTO N=5 K=10, PER=0"
896414.0792805059,2,180,179,4749.079280505888,3,"KURAMOTO N=5 K=10, PER=0"
896978.9207194941,3,180,180,313.92071949411184,3,"KURAMOTO N=5 K=10, PER=0"
897623.7488548588,0,180,180,958.7488548588008,3,"KURAMOTO N=5 K=10, PER=0"
898267.4775982343,1,180,180,1602.4775982343126,3,"KURAMOTO N=5 K=10, PER=0"
898912.1000203558,4,180,180,2247.100020355778,3,"KURAMOTO N=5 K=10, PER=0"
