coupling_function,coupling_parameter,alpha,window_mode,device_count,run_index,run_id,expected_packets,actual_packets,successful_packets,raw_send_packets,simultaneous_collision_count,overall_per_percent,ttu_cycle,max_convergence_cycle,mingap_convergence_cycle,aux_mean_convergence_cycle,max_converged,mingap_converged,aux_mean_converged,final_10_cycle_new_mean_abs_dev,final_10_cycle_new_max_abs_dev,final_10_cycle_min_gap_median,epsilon_tolerance_rad,minimum_collision_free_gap_rad,carrier_sense_duration_ms,airtime_ms,occupied_time_ms,backoff_retry_total,retry_exhausted_abandon_total,csma_w0_ms,csma_w_max_ms,csma_max_retries
CSMA_CA,0,0,fixed_anchor,50,8,csma_ca_0008,9000,8743,8743,8743,0,2.8555555555555556,,,1,6.0,False,True,True,0.09216532102904804,0.3928854724020011,0.03267256359733395,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4646,257,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,9,csma_ca_0009,9000,8628,8628,8628,0,4.133333333333334,,,2,1.0,False,True,True,0.080634886430939,0.28902652413026086,0.03267256359733395,0.09356416904627267,0.03209953709731907,5,20.544,25.544,5367,372,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,10,csma_ca_0010,9000,8303,8303,8303,0,7.7444444444444445,,,1,1.0,False,True,True,0.08425613051390718,0.49028874035106906,0.03305216240167774,0.09356416904627267,0.03209953709731907,5,20.544,25.544,6394,697,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,11,csma_ca_0011,9000,8660,8660,8660,0,3.7777777777777777,,,1,1.0,False,True,True,0.07639562559874084,0.46621234979272524,0.032672563597333504,0.09356416904627267,0.03209953709731907,5,20.544,25.544,5154,340,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,12,csma_ca_0012,9000,8647,8647,8647,0,3.922222222222222,,,1,,False,True,False,0.09416269643348758,0.451132705055494,0.03243051506874162,0.09356416904627267,0.03209953709731907,5,20.544,25.544,5153,353,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,13,csma_ca_0013,9000,8401,8401,8401,0,6.655555555555556,,,1,1.0,False,True,True,0.08249030802982515,0.35955284625867223,0.033560036882073874,0.09356416904627267,0.03209953709731907,5,20.544,25.544,6002,599,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,14,csma_ca_0014,9000,8813,8813,8813,0,2.077777777777778,81.0,,1,1.0,False,True,True,0.08607264713758284,0.4215028337483685,0.032672563597333504,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4515,187,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,15,csma_ca_0015,9000,8571,8571,8571,0,4.766666666666667,,,1,1.0,False,True,True,0.07481255154993188,0.3154159024204152,0.032461462231369476,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4397,429,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,16,csma_ca_0016,9000,7997,7997,7997,0,11.144444444444444,,,1,,False,True,False,0.10904472629381357,0.6981672230358312,0.03223790797362702,0.09356416904627267,0.03209953709731907,5,20.544,25.544,8749,1003,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,17,csma_ca_0017,9000,8593,8593,8593,0,4.522222222222222,,,1,1.0,False,True,True,0.09055917490383644,0.4046370893090116,0.03263454832223345,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4804,407,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,18,csma_ca_0018,9000,8422,8422,8422,0,6.4222222222222225,,,1,1.0,False,True,True,0.07375773432697615,0.28023006470020956,0.03261715425757772,0.09356416904627267,0.03209953709731907,5,20.544,25.544,5001,578,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,19,csma_ca_0019,9000,8407,8407,8407,0,6.588888888888889,,,1,1.0,False,True,True,0.0896267264343639,0.51396455812729,0.03267256359733306,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4850,592,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,20,csma_ca_0020,9000,8582,8582,8582,0,4.644444444444445,,,1,1.0,False,True,True,0.090213304840257,0.7263362215099607,0.03267256359733384,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4801,418,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,21,csma_ca_0021,9000,8597,8597,8597,0,4.477777777777778,,,1,1.0,False,True,True,0.08779468764219392,0.46621234979272524,0.03285644061653148,0.09356416904627267,0.03209953709731907,5,20.544,25.544,5288,403,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,22,csma_ca_0022,9000,8372,8372,8372,0,6.977777777777778,,,1,1.0,False,True,True,0.07851352692470001,0.3254689989119025,0.032672563597333726,0.09356416904627267,0.03209953709731907,5,20.544,25.544,5389,628,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,23,csma_ca_0023,9000,8709,8709,8709,0,3.2333333333333334,,,1,1.0,False,True,True,0.09048413205615533,0.4008672225980578,0.03267256359733395,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3226,291,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,24,csma_ca_0024,9000,8697,8697,8697,0,3.3666666666666667,,,1,1.0,False,True,True,0.08772534712301677,0.32295572478903056,0.03259512094205069,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3711,303,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,25,csma_ca_0025,9000,8413,8413,8413,0,6.522222222222222,,,1,1.0,False,True,True,0.08617759808532308,0.3845309407993906,0.03288113247728419,0.09356416904627267,0.03209953709731907,5,20.544,25.544,5602,586,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,26,csma_ca_0026,9000,8696,8696,8696,0,3.3777777777777778,,,1,1.0,False,True,True,0.08105170870193038,0.3355220954033903,0.03265993401577316,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4195,304,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,27,csma_ca_0027,9000,8669,8669,8669,0,3.6777777777777776,,,1,1.0,False,True,True,0.07525990804749602,0.2834973210599431,0.03267256359733395,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4165,329,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,28,csma_ca_0028,9000,8696,8696,8696,0,3.3777777777777778,,,1,1.0,False,True,True,0.08273222778632394,0.7200530362027806,0.032903447293360255,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3830,304,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,29,csma_ca_0029,9000,8700,8700,8700,0,3.3333333333333335,,,1,1.0,False,True,True,0.07397547327038156,0.24253095285713236,0.03283446419293812,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4329,300,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,30,csma_ca_0030,9000,8728,8728,8728,0,3.022222222222222,,,1,1.0,False,True,True,0.08654961991767283,0.5445231279200798,0.0335801234120523,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4707,272,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,31,csma_ca_0031,9000,8332,8332,8332,0,7.4222222222222225,,,1,1.0,False,True,True,0.07706959952587132,0.3154159024204152,0.03267256359733306,0.09356416904627267,0.03209953709731907,5,20.544,25.544,6136,668,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,32,csma_ca_0032,9000,8506,8506,8506,0,5.488888888888889,,,1,1.0,False,True,True,0.09178519151904112,0.3769911184307752,0.03271709725035454,0.09356416904627267,0.03209953709731907,5,20.544,25.544,6079,494,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,33,csma_ca_0033,9000,8721,8721,8721,0,3.1,,,1,1.0,False,True,True,0.07696418754264056,0.35311501426349257,0.033269202236571926,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4005,279,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,34,csma_ca_0034,9000,8827,8827,8827,0,1.9222222222222223,167.0,,1,1.0,False,True,True,0.08248641251928085,0.2897822762014068,0.032672563597333504,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3549,173,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,35,csma_ca_0035,9000,8647,8647,8647,0,3.922222222222222,,,1,1.0,False,True,True,0.08780250944218296,0.3129026282975441,0.03267256359733395,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3502,353,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,36,csma_ca_0036,9000,8705,8705,8705,0,3.2777777777777777,,,1,1.0,False,True,True,0.09002727266097402,0.38830085198369846,0.03253583858490394,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4693,295,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,37,csma_ca_0037,9000,8270,8270,8270,0,8.11111111111111,,,1,1.0,False,True,True,0.08194688998002653,0.2891759215050819,0.03248344228146438,0.09356416904627267,0.03209953709731907,5,20.544,25.544,5626,730,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,38,csma_ca_0038,9000,8609,8609,8609,0,4.344444444444444,,,1,1.0,False,True,True,0.08787161845696558,0.3945840372908781,0.033205740593770156,0.09356416904627267,0.03209953709731907,5,20.544,25.544,5493,391,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,39,csma_ca_0039,9000,8840,8840,8840,0,1.7777777777777777,142.0,,1,1.0,False,True,True,0.08626155905044725,0.4184601414581605,0.0336702702381147,0.09356416904627267,0.03209953709731907,5,20.544,25.544,2797,160,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,40,csma_ca_0040,9000,8781,8781,8781,0,2.433333333333333,,,1,,False,True,False,0.09420090940707616,1.1070972511250434,0.032809832135618056,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4463,219,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,41,csma_ca_0041,9000,8558,8558,8558,0,4.911111111111111,,,1,1.0,False,True,True,0.07644945600502806,0.3216990877275948,0.032589350061725364,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4819,442,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,42,csma_ca_0042,9000,8478,8478,8478,0,5.8,,,1,1.0,False,True,True,0.08663028228152152,0.46621234979272524,0.03267256359733306,0.09356416904627267,0.03209953709731907,5,20.544,25.544,5107,522,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,43,csma_ca_0043,9000,8577,8577,8577,0,4.7,,,1,1.0,False,True,True,0.0823132585010721,0.29656634649887625,0.03261570027222227,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4922,423,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,44,csma_ca_0044,9000,8713,8713,8713,0,3.188888888888889,,,1,,False,True,False,0.09419480208484028,0.5039114616358031,0.032593781652106246,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4516,287,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,45,csma_ca_0045,9000,8754,8754,8754,0,2.7333333333333334,,,1,1.0,False,True,True,0.07963554354723336,0.5629734035232905,0.033510917699532516,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3293,246,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,46,csma_ca_0046,9000,8501,8501,8501,0,5.544444444444444,,,1,1.0,False,True,True,0.07642415714450587,0.3883008519836989,0.03305274939997116,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4893,499,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,47,csma_ca_0047,9000,8932,8932,8932,0,0.7555555555555555,10.0,,1,1.0,False,True,True,0.07098654855290312,0.2827433388230812,0.03319172220300026,0.09356416904627267,0.03209953709731907,5,20.544,25.544,2240,68,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,48,csma_ca_0048,9000,8714,8714,8714,0,3.1777777777777776,,,1,1.0,False,True,True,0.08087026224114868,0.4682099637791414,0.032672563597333726,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4780,286,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,49,csma_ca_0049,9000,8606,8606,8606,0,4.377777777777778,,,1,1.0,False,True,True,0.08783287190632136,0.5076813728201104,0.03267256359733384,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4279,394,10.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,0,csma_ca_0000,9000,8788,8788,8788,0,2.3555555555555556,,,1,1.0,False,True,True,0.08456715622845837,0.39886358617022005,0.03276998978679879,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4716,211,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,1,csma_ca_0001,9000,8745,8745,8745,0,2.8333333333333335,,,2,1.0,False,True,True,0.08299373703066674,0.3154159024204156,0.033758609223516256,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4571,255,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,2,csma_ca_0002,9000,8790,8790,8790,0,2.3333333333333335,,,5,161.0,False,True,True,0.09241117193656441,0.5780530482605218,0.03331780021731601,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4453,210,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,3,csma_ca_0003,9000,8812,8812,8812,0,2.088888888888889,144.0,,1,34.0,False,True,True,0.09021701886322833,0.5279597620037193,0.03267256359733395,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4785,188,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,4,csma_ca_0004,9000,8926,8926,8926,0,0.8222222222222222,11.0,,1,1.0,False,True,True,0.07837655751337055,0.43228314913395555,0.03267256359733395,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3009,74,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,5,csma_ca_0005,9000,8897,8897,8897,0,1.1444444444444444,27.0,,1,1.0,False,True,True,0.08243511753751477,0.30661944299036403,0.03309037484653621,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3836,103,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,6,csma_ca_0006,9000,8767,8767,8767,0,2.588888888888889,100.0,,1,1.0,False,True,True,0.08201556525086351,0.3820176666765188,0.03320057763563555,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4260,233,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,7,csma_ca_0007,9000,8873,8873,8873,0,1.4111111111111112,21.0,,1,1.0,False,True,True,0.08083019938563292,0.6547079090081127,0.032953454747982114,0.09356416904627267,0.03209953709731907,5,20.544,25.544,2891,127,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,8,csma_ca_0008,9000,8838,8838,8838,0,1.8,,,1,1.0,False,True,True,0.09071558357764323,0.3837844596540175,0.03267256359733395,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3751,162,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,9,csma_ca_0009,9000,8883,8883,8883,0,1.3,18.0,,2,1.0,False,True,True,0.0779595434254214,0.28902652413026086,0.03267256359733395,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4249,117,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,10,csma_ca_0010,9000,8653,8653,8653,0,3.8555555555555556,,,1,1.0,False,True,True,0.08232319629459076,0.4587313258445769,0.033367623851307426,0.09356416904627267,0.03209953709731907,5,20.544,25.544,5143,347,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,11,csma_ca_0011,9000,8885,8885,8885,0,1.2777777777777777,84.0,,1,1.0,False,True,True,0.0748856545928511,0.46621234979272524,0.032672563597333504,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4048,115,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,12,csma_ca_0012,9000,8777,8777,8777,0,2.477777777777778,,,1,168.0,False,True,True,0.09156228014325762,0.4456551646144695,0.03326087751469986,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4321,223,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,13,csma_ca_0013,9000,8851,8851,8851,0,1.6555555555555554,96.0,,1,1.0,False,True,True,0.0803426941443626,0.3526700229479175,0.03291282574656518,0.09356416904627267,0.03209953709731907,5,20.544,25.544,5061,149,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,14,csma_ca_0014,9000,8951,8951,8951,0,0.5444444444444444,10.0,,1,1.0,False,True,True,0.08491032560361375,0.408908673819647,0.032672563597333504,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3356,49,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,15,csma_ca_0015,9000,8802,8802,8802,0,2.2,,,1,1.0,False,True,True,0.0744236997379585,0.3154159024204152,0.03267256359733395,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3558,198,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,16,csma_ca_0016,9000,8469,8469,8469,0,5.9,,,1,,False,True,False,0.10319606922817699,0.6453114815487696,0.03262725679144918,0.09356416904627267,0.03209953709731907,5,20.544,25.544,7373,531,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,17,csma_ca_0017,9000,8809,8809,8809,0,2.1222222222222222,,,8,1.0,False,True,True,0.08937397950805419,0.3884625694271663,0.0325500752952772,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3976,189,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,18,csma_ca_0018,9000,8689,8689,8689,0,3.4555555555555557,,,1,1.0,False,True,True,0.07253048389191591,0.28023006470020956,0.03252244682009775,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4250,311,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,19,csma_ca_0019,9000,8736,8736,8736,0,2.933333333333333,,,1,1.0,False,True,True,0.08792283897133508,0.51396455812729,0.03267256359733306,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4083,263,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,20,csma_ca_0020,9000,8808,8808,8808,0,2.1333333333333333,,,1,1.0,False,True,True,0.08965598025141033,0.7263362215099607,0.03267256359733384,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3802,192,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,21,csma_ca_0021,9000,8895,8895,8895,0,1.1666666666666667,11.0,,1,1.0,False,True,True,0.08407795796149464,0.46621234979272524,0.03318370895379674,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4041,105,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,22,csma_ca_0022,9000,8760,8760,8760,0,2.6666666666666665,,,1,1.0,False,True,True,0.07491572193659853,0.3254689989119025,0.03265292827232591,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4261,240,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,23,csma_ca_0023,9000,8892,8892,8892,0,1.2,45.0,,1,1.0,False,True,True,0.08899029255144186,0.4008672225980578,0.03267256359733395,0.09356416904627267,0.03209953709731907,5,20.544,25.544,2740,108,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,24,csma_ca_0024,9000,8857,8857,8857,0,1.5888888888888888,99.0,,1,1.0,False,True,True,0.08701224734409944,0.32295572478903056,0.03267256359733384,0.09356416904627267,0.03209953709731907,5,20.544,25.544,2919,143,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,25,csma_ca_0025,9000,8757,8757,8757,0,2.7,,,1,1.0,False,True,True,0.08153240553561432,0.3845309407993906,0.032381602538885446,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4486,241,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,26,csma_ca_0026,9000,8930,8930,8930,0,0.7777777777777778,10.0,,1,1.0,False,True,True,0.0788154265328043,0.3355220954033903,0.03267256359733395,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3227,70,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,27,csma_ca_0027,9000,8909,8909,8909,0,1.011111111111111,11.0,,3,1.0,False,True,True,0.07286974548987826,0.27897342763877353,0.03267256359733395,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3226,91,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,28,csma_ca_0028,9000,8944,8944,8944,0,0.6222222222222222,10.0,,1,1.0,False,True,True,0.08007176314185915,0.7160954661938466,0.03382685822579479,0.09356416904627267,0.03209953709731907,5,20.544,25.544,2957,56,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,29,csma_ca_0029,9000,8881,8881,8881,0,1.3222222222222222,55.0,,1,1.0,False,True,True,0.0731104851663423,0.24253095285713236,0.03359871164927508,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3306,119,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,30,csma_ca_0030,9000,8954,8954,8954,0,0.5111111111111111,10.0,,1,1.0,False,True,True,0.08360337867970476,0.5237425527566889,0.033929200658769254,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3544,46,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,31,csma_ca_0031,9000,8685,8685,8685,0,3.5,,,1,1.0,False,True,True,0.07431409978335826,0.3154159024204152,0.03267256359733306,0.09356416904627267,0.03209953709731907,5,20.544,25.544,5011,315,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,32,csma_ca_0032,9000,8859,8859,8859,0,1.5666666666666667,37.0,,1,1.0,False,True,True,0.08604816913953497,0.3769911184307752,0.03378603101009503,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4715,141,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,33,csma_ca_0033,9000,8868,8868,8868,0,1.4666666666666666,37.0,,1,1.0,False,True,True,0.07686710632992663,0.35311501426349257,0.03373389074204303,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3152,132,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,34,csma_ca_0034,9000,8982,8982,8982,0,0.2,10.0,,1,1.0,False,True,True,0.07969747203441933,0.28004647600597143,0.032672563597333504,0.09356416904627267,0.03209953709731907,5,20.544,25.544,2671,18,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,35,csma_ca_0035,9000,8903,8903,8903,0,1.0777777777777777,18.0,,1,1.0,False,True,True,0.08283358116381842,0.3129026282975441,0.032566895776599325,0.09356416904627267,0.03209953709731907,5,20.544,25.544,2999,97,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,36,csma_ca_0036,9000,8881,8881,8881,0,1.3222222222222222,10.0,,1,1.0,False,True,True,0.08860960696497686,0.38830085198369846,0.03292536302457863,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3859,119,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,37,csma_ca_0037,9000,8688,8688,8688,0,3.466666666666667,,,1,1.0,False,True,True,0.07695448822375733,0.28651325000738875,0.032675103597406885,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4835,312,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,38,csma_ca_0038,9000,8835,8835,8835,0,1.8333333333333333,88.0,,1,1.0,False,True,True,0.08443046267540756,0.3945840372908781,0.03296281805230583,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4451,165,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,39,csma_ca_0039,9000,8954,8954,8954,0,0.5111111111111111,10.0,,1,1.0,False,True,True,0.08420297366375305,0.4166147103681066,0.03392920065876977,0.09356416904627267,0.03209953709731907,5,20.544,25.544,2481,46,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,40,csma_ca_0040,9000,8935,8935,8935,0,0.7222222222222222,10.0,,1,12.0,False,True,True,0.0925928007867062,1.1070972511250434,0.0338908587188167,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3606,64,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,41,csma_ca_0041,9000,8800,8800,8800,0,2.2222222222222223,,,1,1.0,False,True,True,0.07519262558438031,0.3216990877275948,0.032723513985167374,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3972,200,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,42,csma_ca_0042,9000,8765,8765,8765,0,2.611111111111111,,,1,1.0,False,True,True,0.08322395640178451,0.46621234979272524,0.03267256359733306,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4126,235,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,43,csma_ca_0043,9000,8738,8738,8738,0,2.911111111111111,,,1,1.0,False,True,True,0.08069223417883628,0.29656634649887625,0.0325609145996788,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4293,262,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,44,csma_ca_0044,9000,8782,8782,8782,0,2.422222222222222,,,1,,False,True,False,0.09397022958082255,0.5039114616358031,0.032911563369392494,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3776,218,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,45,csma_ca_0045,9000,8895,8895,8895,0,1.1666666666666667,10.0,,1,1.0,False,True,True,0.0771056602147177,0.5629734035232905,0.03392920065876977,0.09356416904627267,0.03209953709731907,5,20.544,25.544,2560,104,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,46,csma_ca_0046,9000,8851,8851,8851,0,1.6555555555555554,52.0,,1,1.0,False,True,True,0.07300949752220923,0.3883008519836989,0.03362653936424209,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3939,149,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,47,csma_ca_0047,9000,8980,8980,8980,0,0.2222222222222222,10.0,,1,1.0,False,True,True,0.07036802870891885,0.2827433388230812,0.03507916133273348,0.09356416904627267,0.03209953709731907,5,20.544,25.544,1637,20,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,48,csma_ca_0048,9000,8924,8924,8924,0,0.8444444444444444,10.0,,1,1.0,False,True,True,0.07966647544754765,0.4458741183726073,0.032672563597333726,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3793,76,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,49,csma_ca_0049,9000,8872,8872,8872,0,1.4222222222222223,10.0,,1,1.0,False,True,True,0.08568088554127025,0.5076813728201104,0.03267256359733384,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3509,128,25.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,0,csma_ca_0000,9000,8864,8864,8864,0,1.511111111111111,13.0,,1,1.0,False,True,True,0.08146745587538595,0.3591848486578323,0.033072770990723394,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4169,134,50.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,1,csma_ca_0001,9000,8838,8838,8838,0,1.8,20.0,,2,1.0,False,True,True,0.07988799076841027,0.3154159024204156,0.03269298747344185,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4120,162,50.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,2,csma_ca_0002,9000,8852,8852,8852,0,1.6444444444444444,72.0,,34,17.0,False,True,True,0.09061857002524398,0.5780530482605218,0.0330510488680813,0.09356416904627267,0.03209953709731907,5,20.544,25.544,3925,148,50.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,3,csma_ca_0003,9000,8906,8906,8906,0,1.0444444444444445,21.0,,1,1.0,False,True,True,0.08850665710446462,0.5275128394313253,0.03267256359733395,0.09356416904627267,0.03209953709731907,5,20.544,25.544,4396,94,50.0,200.0,3
CSMA_CA,0,0,fixed_anchor,50,4,csma_ca_0004,9000,8955,8955,8955,0,0.5,10.0,,1,1.0,False,True,True,0.07697928666208075,0.43228314913395555,0.03267256359733395,0.09356416904627267,0.03209953709731907,5,20.544,25.544,2486,45,50.0,200.0,3
