condition,function,label,cycle_index,device_id,phase_diff_rad,phase_diff_mod_rad
four_clusters,KURAMOTO,Kuramoto based,5,13,1.5707963267948966,1.5707963267948966
four_clusters,KURAMOTO,Kuramoto based,5,14,1.579723554754524,1.579723554754524
four_clusters,KURAMOTO,Kuramoto based,5,15,1.5818652755420428,1.5818652755420428
four_clusters,KURAMOTO,Kuramoto based,5,16,1.584006990726814,1.584006990726814
four_clusters,KURAMOTO,Kuramoto based,5,17,1.586148697507482,1.586148697507482
four_clusters,KURAMOTO,Kuramoto based,5,18,1.5882903930827736,1.5882903930827736
four_clusters,KURAMOTO,Kuramoto based,5,19,1.5836462668270488,1.5836462668270488
four_clusters,KURAMOTO,Kuramoto based,5,20,1.5857879400185415,1.5857879400185415
four_clusters,KURAMOTO,Kuramoto based,5,21,1.5879296104598215,1.5879296104598215
four_clusters,KURAMOTO,Kuramoto based,5,22,1.590071275349625,1.590071275349625
four_clusters,KURAMOTO,Kuramoto based,5,23,1.5922129318867737,1.5922129318867737
four_clusters,KURAMOTO,Kuramoto based,5,24,1.5943545772701095,1.5943545772701095
four_clusters,KURAMOTO,Kuramoto based,5,25,1.6032817130693355,1.6032817130693355
four_clusters,KURAMOTO,Kuramoto based,5,26,-3.134807149219077,3.1483781579605092
four_clusters,KURAMOTO,Kuramoto based,5,27,-3.1326654256301656,3.1505198815494206
four_clusters,KURAMOTO,Kuramoto based,5,28,-3.130523704842642,3.152661602336944
four_clusters,KURAMOTO,Kuramoto based,5,29,-3.128381989657876,3.15480331752171
four_clusters,KURAMOTO,Kuramoto based,5,30,-3.126240282877208,3.1569450243023782
four_clusters,KURAMOTO,Kuramoto based,5,31,-3.124098587301916,3.15908671987767
four_clusters,KURAMOTO,Kuramoto based,5,32,-3.1219569057332284,3.161228401446358
four_clusters,KURAMOTO,Kuramoto based,5,33,-3.119815240972272,3.1633700662073143
four_clusters,KURAMOTO,Kuramoto based,5,34,-3.1176735958200954,3.165511711359491
four_clusters,KURAMOTO,Kuramoto based,5,35,-3.1155319730776068,3.1676533341019795
four_clusters,KURAMOTO,Kuramoto based,5,36,-3.1133903755455994,3.169794931633987
four_clusters,KURAMOTO,Kuramoto based,5,37,-3.111248806024688,3.171936501154898
four_clusters,KURAMOTO,Kuramoto based,5,38,-1.5640108224241802,4.719174484755406
four_clusters,KURAMOTO,Kuramoto based,5,39,-1.5618690988352693,4.721316208344317
four_clusters,KURAMOTO,Kuramoto based,5,40,-1.559727378047746,4.72345792913184
four_clusters,KURAMOTO,Kuramoto based,5,41,-1.5575856628629792,4.725599644316607
four_clusters,KURAMOTO,Kuramoto based,5,42,-1.555443956082311,4.727741351097276
four_clusters,KURAMOTO,Kuramoto based,5,43,-1.553302260507015,4.729883046672571
four_clusters,KURAMOTO,Kuramoto based,5,44,-1.551160578938332,4.732024728241254
four_clusters,KURAMOTO,Kuramoto based,5,45,-1.5490189141773754,4.73416639300221
four_clusters,KURAMOTO,Kuramoto based,5,46,-1.546877269025199,4.736308038154387
four_clusters,KURAMOTO,Kuramoto based,5,47,-1.5447356462827104,4.738449660896876
four_clusters,KURAMOTO,Kuramoto based,5,48,-1.5425940487507028,4.740591258428884
four_clusters,KURAMOTO,Kuramoto based,5,49,-1.540452479229791,4.742732827949795
four_clusters,KURAMOTO,Kuramoto based,6,0,0.0,0.0
four_clusters,KURAMOTO,Kuramoto based,6,1,0.0190448487414205,0.0190448487414205
four_clusters,KURAMOTO,Kuramoto based,6,2,0.0150397590239223,0.0150397590239223
four_clusters,KURAMOTO,Kuramoto based,6,3,0.017949837404706,0.017949837404706
four_clusters,KURAMOTO,Kuramoto based,6,4,0.0208599143459325,0.0208599143459325
four_clusters,KURAMOTO,Kuramoto based,6,5,0.0237699825167914,0.0237699825167914
four_clusters,KURAMOTO,Kuramoto based,6,6,0.0174596991583686,0.0174596991583686
four_clusters,KURAMOTO,Kuramoto based,6,7,0.0203697290257212,0.0203697290257212
four_clusters,KURAMOTO,Kuramoto based,6,8,0.0232797622047728,0.0232797622047728
four_clusters,KURAMOTO,Kuramoto based,6,9,0.0331046341751459,0.0331046341751459
four_clusters,KURAMOTO,Kuramoto based,6,10,0.0290998091757737,0.0290998091757737
four_clusters,KURAMOTO,Kuramoto based,6,11,0.0320098083069523,0.0320098083069523
four_clusters,KURAMOTO,Kuramoto based,6,12,0.0441395984019964,0.0441395984019964
four_clusters,KURAMOTO,Kuramoto based,6,13,1.5707963267948966,1.5707963267948966
four_clusters,KURAMOTO,Kuramoto based,6,14,1.589841175536317,1.589841175536317
four_clusters,KURAMOTO,Kuramoto based,6,15,1.585836085818819,1.585836085818819
four_clusters,KURAMOTO,Kuramoto based,6,16,1.5887461641996026,1.5887461641996026
four_clusters,KURAMOTO,Kuramoto based,6,17,1.591656241140829,1.591656241140829
four_clusters,KURAMOTO,Kuramoto based,6,18,1.594566309311688,1.594566309311688
four_clusters,KURAMOTO,Kuramoto based,6,19,1.5882560259532652,1.5882560259532652
four_clusters,KURAMOTO,Kuramoto based,6,20,1.5911660558206178,1.5911660558206178
four_clusters,KURAMOTO,Kuramoto based,6,21,1.5940760889996697,1.5940760889996697
four_clusters,KURAMOTO,Kuramoto based,6,22,1.6039009609700423,1.6039009609700423
four_clusters,KURAMOTO,Kuramoto based,6,23,1.5998961359706705,1.5998961359706705
four_clusters,KURAMOTO,Kuramoto based,6,24,1.6028061351018443,1.6028061351018443
four_clusters,KURAMOTO,Kuramoto based,6,25,1.614935925196893,1.614935925196893
four_clusters,KURAMOTO,Kuramoto based,6,26,-3.1348072308551767,3.1483780763244096
four_clusters,KURAMOTO,Kuramoto based,6,27,-3.1249821974901724,3.158203109689414
four_clusters,KURAMOTO,Kuramoto based,6,28,-3.1220720959024746,3.1611132112771116
four_clusters,KURAMOTO,Kuramoto based,6,29,-3.119162008976686,3.1640232982029004
four_clusters,KURAMOTO,Kuramoto based,6,30,-3.116251944043557,3.166933363136029
four_clusters,KURAMOTO,Kuramoto based,6,31,-3.120257150066284,3.1629281571133023
four_clusters,KURAMOTO,Kuramoto based,6,32,-3.117347119388795,3.1658381877907913
four_clusters,KURAMOTO,Kuramoto based,6,33,-3.11443710097626,3.1687482062033263
four_clusters,KURAMOTO,Kuramoto based,6,34,-3.111527102159097,3.1716582050204893
four_clusters,KURAMOTO,Kuramoto based,6,35,-3.101702205821089,3.181483101358497
four_clusters,KURAMOTO,Kuramoto based,6,36,-3.1057071926309225,3.1774781145486637
four_clusters,KURAMOTO,Kuramoto based,6,37,-3.1027972965789314,3.180388010600655
four_clusters,KURAMOTO,Kuramoto based,6,38,-1.56401090406028,4.719174403119306
four_clusters,KURAMOTO,Kuramoto based,6,39,-1.5541858706952758,4.72899943648431
four_clusters,KURAMOTO,Kuramoto based,6,40,-1.551275769107578,4.731909538072008
four_clusters,KURAMOTO,Kuramoto based,6,41,-1.5483656821817893,4.734819624997797
four_clusters,KURAMOTO,Kuramoto based,6,42,-1.5454556172486609,4.737729689930926
four_clusters,KURAMOTO,Kuramoto based,6,43,-1.5494608232713785,4.733724483908208
four_clusters,KURAMOTO,Kuramoto based,6,44,-1.5465507925938984,4.736634514585688
four_clusters,KURAMOTO,Kuramoto based,6,45,-1.5436407741813636,4.739544532998223
four_clusters,KURAMOTO,Kuramoto based,6,46,-1.5407307753642003,4.742454531815386
four_clusters,KURAMOTO,Kuramoto based,6,47,-1.530905879026193,4.752279428153393
four_clusters,KURAMOTO,Kuramoto based,6,48,-1.5349108658360262,4.74827444134356
four_clusters,KURAMOTO,Kuramoto based,6,49,-1.5320009697840349,4.751184337395552
four_clusters,KURAMOTO,Kuramoto based,7,0,0.0,0.0
four_clusters,KURAMOTO,Kuramoto based,7,1,0.0327094589012799,0.0327094589012799
four_clusters,KURAMOTO,Kuramoto based,7,2,0.0204351623838546,0.0204351623838546
four_clusters,KURAMOTO,Kuramoto based,7,3,0.0243892854761346,0.0243892854761346
four_clusters,KURAMOTO,Kuramoto based,7,4,0.0283434099393197,0.0283434099393197
four_clusters,KURAMOTO,Kuramoto based,7,5,0.0322975169709947,0.0322975169709947
four_clusters,KURAMOTO,Kuramoto based,7,6,0.0237233005491183,0.0237233005491183
four_clusters,KURAMOTO,Kuramoto based,7,7,0.0276773611085856,0.0276773611085856
four_clusters,KURAMOTO,Kuramoto based,7,8,0.0316314221426783,0.0316314221426783
four_clusters,KURAMOTO,Kuramoto based,7,9,0.0359780068000892,0.0359780068000892
four_clusters,KURAMOTO,Kuramoto based,7,10,0.0395394704285904,0.0395394704285904
four_clusters,KURAMOTO,Kuramoto based,7,11,0.0344904167514395,0.0344904167514395
four_clusters,KURAMOTO,Kuramoto based,7,12,0.0599741989023436,0.0599741989023436
four_clusters,KURAMOTO,Kuramoto based,7,13,1.5707963267948966,1.5707963267948966
four_clusters,KURAMOTO,Kuramoto based,7,14,1.6035057856961763,1.6035057856961763
four_clusters,KURAMOTO,Kuramoto based,7,15,1.5912314891787511,1.5912314891787511
four_clusters,KURAMOTO,Kuramoto based,7,16,1.5951856122710313,1.5951856122710313
four_clusters,KURAMOTO,Kuramoto based,7,17,1.5991397367342164,1.5991397367342164
