function,label,residual_column,time_point_min,k,residual_phase_spacing_error,n_runs
NewSIN,1-sin based,residual_3min_median,3,45.0,0.0370684732826277,500
NewSIN,1-sin based,residual_3min_median,3,46.0,0.0370810111222595,500
NewSIN,1-sin based,residual_3min_median,3,47.0,0.0378055144475196,500
NewSIN,1-sin based,residual_3min_median,3,48.0,0.038047221697885,500
NewSIN,1-sin based,residual_3min_median,3,49.0,0.0383937408484786,500
NewSIN,1-sin based,residual_3min_median,3,50.0,0.0387124313367216,500
NewSIN,1-sin based,residual_3min_median,3,51.0,0.039123006974207,500
NewSIN,1-sin based,residual_3min_median,3,52.0,0.039352652413278,500
NewSIN,1-sin based,residual_3min_median,3,53.0,0.0397098247024996,500
NewSIN,1-sin based,residual_3min_median,3,54.0,0.0400207566512861,500
NewSIN,1-sin based,residual_3min_median,3,55.0,0.0402898204873498,499
NewSIN,1-sin based,residual_3min_median,3,56.0,0.0405645444094502,500
NewSIN,1-sin based,residual_3min_median,3,57.0,0.0413014555257499,500
NewSIN,1-sin based,residual_3min_median,3,58.0,0.0415160809287731,500
NewSIN,1-sin based,residual_3min_median,3,59.0,0.0418179719227117,500
NewSIN,1-sin based,residual_3min_median,3,60.0,0.0421345775668399,500
NewSIN,1-sin based,residual_3min_median,3,61.0,0.042433687248926,500
NewSIN,1-sin based,residual_3min_median,3,62.0,0.0427747282052336,500
NewSIN,1-sin based,residual_3min_median,3,63.0,0.0430076435198134,500
NewSIN,1-sin based,residual_3min_median,3,64.0,0.0434432366909722,500
NewSIN,1-sin based,residual_3min_median,3,65.0,0.0438066642293739,500
NewSIN,1-sin based,residual_3min_median,3,66.0,0.0441137946052494,500
NewSIN,1-sin based,residual_3min_median,3,67.0,0.0443423013322189,500
NewSIN,1-sin based,residual_3min_median,3,68.0,0.0445954636525169,500
NewSIN,1-sin based,residual_3min_median,3,69.0,0.0450086188947373,500
NewSIN,1-sin based,residual_3min_median,3,70.0,0.0453478395263727,500
NewSIN,1-sin based,residual_3min_median,3,71.0,0.0457537236177915,500
NewSIN,1-sin based,residual_3min_median,3,72.0,0.046101312793434,500
NewSIN,1-sin based,residual_3min_median,3,73.0,0.0462039655995168,500
NewSIN,1-sin based,residual_3min_median,3,74.0,0.0465323127943015,500
NewSIN,1-sin based,residual_3min_median,3,75.0,0.0467631247745421,500
NewSIN,1-sin based,residual_3min_median,3,76.0,0.0470443320340806,500
NewSIN,1-sin based,residual_3min_median,3,77.0,0.047516581389107,500
NewSIN,1-sin based,residual_3min_median,3,78.0,0.0476893228989654,500
NewSIN,1-sin based,residual_3min_median,3,79.0,0.0479993115135679,500
NewSIN,1-sin based,residual_3min_median,3,80.0,0.0483839993777807,500
NewSIN,1-sin based,residual_3min_median,3,81.0,0.0486800160917496,500
NewSIN,1-sin based,residual_3min_median,3,82.0,0.0492343946017789,500
NewSIN,1-sin based,residual_3min_median,3,83.0,0.0494895189791012,500
NewSIN,1-sin based,residual_3min_median,3,84.0,0.0498188017115907,500
NewSIN,1-sin based,residual_3min_median,3,85.0,0.0502321185214246,500
NewSIN,1-sin based,residual_3min_median,3,86.0,0.0505594052651725,500
NewSIN,1-sin based,residual_3min_median,3,87.0,0.0508812488954593,500
NewSIN,1-sin based,residual_3min_median,3,88.0,0.0511705624636354,500
NewSIN,1-sin based,residual_3min_median,3,89.0,0.0515471008042769,500
NewSIN,1-sin based,residual_3min_median,3,90.0,0.0520176614340594,500
NewSIN,1-sin based,residual_3min_median,3,91.0,0.0523712117917416,500
NewSIN,1-sin based,residual_3min_median,3,92.0,0.0526446905832827,500
NewSIN,1-sin based,residual_3min_median,3,93.0,0.053032071878584,500
NewSIN,1-sin based,residual_3min_median,3,94.0,0.0533375322071361,500
NewSIN,1-sin based,residual_3min_median,3,95.0,0.0537727177736471,500
NewSIN,1-sin based,residual_3min_median,3,96.0,0.0541615197266707,500
NewSIN,1-sin based,residual_3min_median,3,97.0,0.0546780354427745,500
NewSIN,1-sin based,residual_3min_median,3,98.0,0.054932637297698,500
NewSIN,1-sin based,residual_3min_median,3,99.0,0.0552566270133909,500
NewSIN,1-sin based,residual_3min_median,3,100.0,0.0556338038705371,500
NewSIN,1-sin based,residual_3min_median,3,101.0,0.0561305078643062,500
NewSIN,1-sin based,residual_3min_median,3,102.0,0.0563615083847919,500
NewSIN,1-sin based,residual_3min_median,3,103.0,0.0569322610903392,500
NewSIN,1-sin based,residual_3min_median,3,104.0,0.0573932936266285,500
NewSIN,1-sin based,residual_3min_median,3,105.0,0.0578115649973913,500
NewSIN,1-sin based,residual_3min_median,3,106.0,0.0583021969944471,500
NewSIN,1-sin based,residual_3min_median,3,107.0,0.0587827527572602,500
NewSIN,1-sin based,residual_3min_median,3,108.0,0.0589558859292003,500
NewSIN,1-sin based,residual_3min_median,3,109.0,0.059528879266583,500
NewSIN,1-sin based,residual_3min_median,3,110.0,0.0598113533831452,500
NewSIN,1-sin based,residual_3min_median,3,111.0,0.0602738704445777,500
NewSIN,1-sin based,residual_3min_median,3,112.0,0.0606097841997962,499
NewSIN,1-sin based,residual_3min_median,3,113.0,0.0611415185643067,500
NewSIN,1-sin based,residual_3min_median,3,114.0,0.0617080113099837,500
NewSIN,1-sin based,residual_3min_median,3,115.0,0.0620888107424719,500
NewSIN,1-sin based,residual_3min_median,3,116.0,0.0624830381904514,500
NewSIN,1-sin based,residual_3min_median,3,117.0,0.0632164161377148,500
NewSIN,1-sin based,residual_3min_median,3,118.0,0.0634367974996716,500
NewSIN,1-sin based,residual_3min_median,3,119.0,0.0639240946400674,499
NewSIN,1-sin based,residual_3min_median,3,120.0,0.0644591846683823,499
NewSIN,1-sin based,residual_3min_median,3,121.0,0.0647968672694824,499
NewSIN,1-sin based,residual_3min_median,3,122.0,0.0653835117523154,499
NewSIN,1-sin based,residual_3min_median,3,123.0,0.0658035628139081,500
NewSIN,1-sin based,residual_3min_median,3,124.0,0.0663720605032503,499
NewSIN,1-sin based,residual_3min_median,3,125.0,0.0668478429166335,500
NewSIN,1-sin based,residual_3min_median,3,126.0,0.0672985532436913,500
NewSIN,1-sin based,residual_3min_median,3,127.0,0.0677765739518356,500
NewSIN,1-sin based,residual_3min_median,3,128.0,0.0680636217544502,500
NewSIN,1-sin based,residual_3min_median,3,129.0,0.0684086523087893,500
NewSIN,1-sin based,residual_3min_median,3,130.0,0.0688911457866773,500
NewSIN,1-sin based,residual_3min_median,3,131.0,0.0694163948437166,500
NewSIN,1-sin based,residual_3min_median,3,132.0,0.0700305761184891,500
NewSIN,1-sin based,residual_3min_median,3,133.0,0.0705072607774128,500
NewSIN,1-sin based,residual_3min_median,3,134.0,0.0709280196570673,499
NewSIN,1-sin based,residual_3min_median,3,135.0,0.0714580323992242,499
NewSIN,1-sin based,residual_3min_median,3,136.0,0.0717915481819265,500
NewSIN,1-sin based,residual_3min_median,3,137.0,0.072227833965651,500
NewSIN,1-sin based,residual_3min_median,3,138.0,0.0727949772658013,500
NewSIN,1-sin based,residual_3min_median,3,139.0,0.0731354777585422,499
NewSIN,1-sin based,residual_3min_median,3,140.0,0.0737165499427533,499
NewSIN,1-sin based,residual_3min_median,3,141.0,0.0739076960155019,499
NewSIN,1-sin based,residual_3min_median,3,142.0,0.074609307009606,500
NewSIN,1-sin based,residual_3min_median,3,143.0,0.0750714033401185,500
NewSIN,1-sin based,residual_3min_median,3,144.0,0.0756041833484467,500
NewSIN,1-sin based,residual_3min_median,3,145.0,0.0762392356148483,500
NewSIN,1-sin based,residual_3min_median,3,146.0,0.0768463183287501,500
NewSIN,1-sin based,residual_3min_median,3,147.0,0.0771020150568699,499
NewSIN,1-sin based,residual_3min_median,3,148.0,0.0773988628162782,500
NewSIN,1-sin based,residual_3min_median,3,149.0,0.0778864570969166,500
NewSIN,1-sin based,residual_3min_median,3,150.0,0.078455876256194,500
